filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	calibration_strand_genome_template	calibration_strand_identity_template	calibration_strand_accuracy_template	aligned_speed_bps_template	barcode_arrangement	barcode_score	barcode_full_arrangement	front_score	rear_score	front_begin_index	front_foundseq_length	rear_end_index	rear_foundseq_length	kit	variant
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_59078_ch_312_strand.fast5	fe387a33-2ef1-4d7b-8923-d552a8c62062	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	312	38553.8325	4.7395	3676	False	0.144	3676	4.5955	3676	1564	6.929	-0.0017	filtered_out	-1.0	-1.0	0.0	barcode09	69.37255096435547	RAB09_var1	69.37255096435547	53.568626403808594	52	47	9	41	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_59079_ch_256_strand.fast5	a6e7a562-c0b3-4b2c-9ca3-e50daabea854	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	256	21945.5125	3.58425	2820	True	0.05875	2820	3.5255	2820	1537	8.471	-0.0017	filtered_out	-1.0	-1.0	0.0	barcode04	83.5686264038086	RAB04_var1	83.5686264038086	46.86274337768555	48	54	2	47	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_59108_ch_199_strand.fast5	a66deb5f-09d1-469b-a6d7-4d57aeeb4902	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	199	37766.2145	2.21525	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_59111_ch_15_strand.fast5	c8a9d37b-22dc-4574-b0e7-f7537925933a	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	15	27635.84775	1.13775	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_59185_ch_191_strand.fast5	89406069-98eb-4bae-b297-314b77a3648e	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	191	18635.2415	4.087	3191	True	0.09775	3191	3.98925	3191	1624	9.154	-0.0018	filtered_out	-1.0	-1.0	0.0	barcode06	87.2549057006836	RAB06_var1	87.2549057006836	73.17646789550781	50	49	8	46	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_59198_ch_24_strand.fast5	07d8de0e-c88b-4597-95fe-c58b19afcb4b	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	24	37897.85025	3.793	3034	True	0.0	3034	3.793	3034	1639	8.955	-0.0022	filtered_out	-1.0	-1.0	0.0	barcode02	89.88235473632812	RAB02_var1	89.88235473632812	49.764705657958984	58	52	6	42	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_59361_ch_79_strand.fast5	dcadf155-c816-4082-a2ba-957ea2c07f9c	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	79	19767.8775	3.76075	2932	True	0.09525	2932	3.6655	2932	1622	8.562	-0.0021	filtered_out	-1.0	-1.0	0.0	barcode05	80.66666412353516	RAB05_var1	76.03921508789062	80.66666412353516	46	47	2	51	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_59395_ch_79_strand.fast5	4e19e21b-ad78-473c-aa81-39a5381ede0c	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	79	19781.083	3.778	2975	True	0.05825	2975	3.71975	2975	1615	9.014	-0.0021	filtered_out	-1.0	-1.0	0.0	barcode09	81.05882263183594	RAB09_var2	81.05882263183594	35.64706039428711	55	53	1	49	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_59549_ch_175_strand.fast5	30146cb0-3add-4b24-8e83-02e211b83539	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	175	33195.84725	1.0385	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_59577_ch_15_strand.fast5	8867db14-1bb9-4d44-9ceb-c2c4f00c123a	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	15	27918.13125	1.1285	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_59637_ch_207_strand.fast5	98fc1b74-d662-4ec2-9611-f74eb73fbd75	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	207	34944.6175	11.3705	9062	False	0.042	9062	11.3285	9062	1586	3.965	-0.0017	filtered_out	-1.0	-1.0	0.0	unclassified	38.54237365722656	BC42_var1	38.54237365722656	14.699999809265137	9	42	75	43	BC	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_59641_ch_160_strand.fast5	96fb6bbf-6da7-4c41-aa8f-4d54a43068cd	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	160	17372.3775	3.644	2880	True	0.04375	2880	3.60025	2880	1606	8.69	-0.0009	filtered_out	-1.0	-1.0	0.0	barcode04	84.50980377197266	RAB04_var1	84.50980377197266	63.80392074584961	47	50	2	47	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_5965_ch_105_strand.fast5	22a01dfc-dde5-4064-9cbb-0d2ca8cacc90	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	105	1682.20125	2.87325	2259	False	0.049	2259	2.82425	2259	1438	6.361	-0.0016	filtered_out	-1.0	-1.0	0.0	unclassified	41.966102600097656	BC36_var1	41.966102600097656	16.399999618530273	104	46	9	46	BC	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_59907_ch_31_strand.fast5	5a4be3f2-0faf-4859-b9a1-739064be1225	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	31	27013.826	1.14475	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_59969_ch_24_strand.fast5	370ee22f-e616-41ec-89e8-bd29866c4dae	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	24	38218.965	4.08575	3241	True	0.03375	3241	4.052	3241	1590	9.823	-0.0019	filtered_out	-1.0	-1.0	0.0	barcode04	87.13725280761719	RAB04_var2	87.13725280761719	56.82352828979492	46	53	0	55	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_6014_ch_278_strand.fast5	0fe00dd2-2827-460f-b123-81a993e81fc9	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	278	1463.2195	1.3425	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_60345_ch_137_strand.fast5	e7b44e51-5470-4120-b458-a1666afaa2a8	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	137	25531.616	1.66625	1333	False	0.0	1333	1.66625	1333	513	6.588	-0.002	filtered_out	-1.0	-1.0	0.0	unclassified	34.06666564941406	BC45_var1	15.661017417907715	34.06666564941406	87	39	51	45	BC	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_60397_ch_215_strand.fast5	3608c343-3ee1-43b5-bd82-bd256939db43	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	215	21300.54925	3.70875	2921	True	0.0575	2921	3.65125	2921	1614	8.604	-0.0017	filtered_out	-1.0	-1.0	0.0	barcode11	95.76470947265625	RAB11_var1	95.76470947265625	46.509803771972656	53	50	13	34	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_60425_ch_222_strand.fast5	9e63c5e0-f65c-42ec-8787-490aa6925b98	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	222	25084.5205	3.789	3031	True	0.0	3031	3.789	3031	1549	10.889	-0.0016	filtered_out	-1.0	-1.0	0.0	barcode05	96.23529052734375	RAB05_var2	96.23529052734375	67.09803771972656	53	50	2	48	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_60436_ch_479_strand.fast5	8f9e3e32-70ca-413c-8f84-d99932c5acbb	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	479	30826.04275	3.99625	3170	True	0.033	3170	3.96325	3170	1592	8.703	-0.0015	filtered_out	-1.0	-1.0	0.0	barcode06	84.39215850830078	RAB06_var1	84.39215850830078	58.19607925415039	51	48	0	49	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_60540_ch_7_strand.fast5	1e63b40a-57b1-40fc-a853-6755ea8ed926	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	7	28744.01525	1.2285	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_60604_ch_326_strand.fast5	e05efc7f-ad36-4820-8040-1d19da8e3efc	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	326	20522.549	1.301	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_60686_ch_207_strand.fast5	34cad039-8dac-4231-a2eb-9cb4fd9b89ae	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	207	35263.455	1.01225	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_6071_ch_316_strand.fast5	bc0064d7-dd38-4b68-9c05-a3db74a6728e	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	316	1639.47	1.0815	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_60976_ch_135_strand.fast5	ed456ce7-fa29-41da-ace3-0697fee7e7b1	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	135	29574.19875	2.57825	2062	False	0.0	2062	2.57825	2062	965	4.898	-0.0025	filtered_out	-1.0	-1.0	0.0	unclassified	34.431373596191406	RAB07_var2	31.80392074584961	34.431373596191406	48	35	83	36	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61067_ch_31_strand.fast5	29667eaf-0f57-4a9c-b1b7-68c1b63b82ce	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	31	27796.75225	1.28975	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61108_ch_31_strand.fast5	b60ec71b-fcb7-4b56-a248-ae28541511ef	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	31	27835.91975	3.89225	3043	True	0.0885	3043	3.80375	3043	1550	7.295	-0.0021	filtered_out	-1.0	-1.0	0.0	unclassified	57.80392074584961	RAB05_var2	51.764705657958984	57.80392074584961	42	53	2	51	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_6116_ch_453_strand.fast5	c4c66969-3c95-460f-ba1f-448509329c25	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	453	1433.073	1.34375	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61172_ch_326_strand.fast5	1da029d1-2665-436b-a23b-7cbeaa3a6271	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	326	20754.29275	3.48375	2756	True	0.03825	2756	3.4455	2756	1540	7.92	-0.0012	filtered_out	-1.0	-1.0	0.0	barcode02	64.1568603515625	RAB02_var2	64.1568603515625	51.3725471496582	42	51	0	53	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61288_ch_8_strand.fast5	c3f5ef69-6589-4700-9dd4-c76c05e54b3b	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	8	32170.228	3.69025	2943	True	0.01075	2943	3.6795	2943	1613	9.442	-0.0018	filtered_out	-1.0	-1.0	0.0	barcode11	69.33333587646484	RAB11_var1	69.33333587646484	67.09803771972656	40	51	0	46	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61339_ch_208_strand.fast5	2251d390-1f2f-449e-88ad-0af038f58ad4	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	208	20045.62625	1.04275	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61397_ch_442_strand.fast5	a04376a8-2c21-4dcf-ad54-a0e4c8d428be	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	442	24218.44725	1.1005	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61418_ch_111_strand.fast5	b00d4ccd-3eee-4822-ae8f-4a9f55f9dd79	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	111	42224.3195	4.4355	3548	True	0.0	3548	4.4355	3548	1650	9.085	-0.0013	filtered_out	-1.0	-1.0	0.0	barcode05	92.70587921142578	RAB05_var2	92.70587921142578	34.7843132019043	72	53	1	53	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61441_ch_150_strand.fast5	508fa927-d08d-45ef-b946-4781b7e0d314	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	150	19912.3605	1.0525	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61466_ch_439_strand.fast5	19af4e82-1f0e-4021-bcf6-b6525d5462e9	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	439	33500.94075	3.9525	3095	True	0.08275	3095	3.86975	3095	1608	9.259	-0.0015	filtered_out	-1.0	-1.0	0.0	barcode07	82.94117736816406	RAB07_var1	54.86274337768555	82.94117736816406	52	50	3	54	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61477_ch_326_strand.fast5	ad752efe-b3bf-4604-97e0-1a1740aa4706	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	326	20868.7845	3.74775	2998	True	0.0	2998	3.74775	2998	1610	9.446	-0.0016	filtered_out	-1.0	-1.0	0.0	barcode04	84.11764526367188	RAB04_var2	50.039215087890625	84.11764526367188	56	50	2	48	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61614_ch_304_strand.fast5	37ed1c2c-e9e5-4820-9d5a-bc94f7ac1b98	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	304	23872.18025	1.13425	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61770_ch_182_strand.fast5	147aeb44-add6-483e-baf9-f9f2f8b05273	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	182	22726.87675	4.10975	3272	True	0.0195	3272	4.09025	3272	1486	9.491	-0.002	filtered_out	-1.0	-1.0	0.0	barcode07	86.7450942993164	RAB07_var2	12.15686321258545	86.7450942993164	66	43	0	51	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61828_ch_289_strand.fast5	f516bd0c-36a4-4655-add6-83b18288d2d2	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	289	22613.90975	1.0345	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61830_ch_31_strand.fast5	79f64d8b-cac9-457d-b032-798631d98ff9	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	31	28448.28425	1.3475	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61850_ch_119_strand.fast5	6eed9b4d-a0e7-4504-a636-ef97a03aa9e5	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	119	26347.76225	3.81725	2946	True	0.13375	2946	3.6835	2946	1341	7.599	-0.0021	filtered_out	-1.0	-1.0	0.0	barcode01	78.54901885986328	RAB01_var1	46.74509811401367	78.54901885986328	47	49	3	50	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_6191_ch_305_strand.fast5	a597a527-7e66-447d-ab71-518e49d6c490	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	305	1642.297	3.399	2719	True	0.0	2719	3.399	2719	1571	7.38	-0.0009	filtered_out	-1.0	-1.0	0.0	barcode01	86.70587921142578	RAB01_var1	83.7254867553711	86.70587921142578	56	48	2	51	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61940_ch_199_strand.fast5	3aa3fbae-3df6-48ce-8927-9144eaf83fd3	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	199	38625.80775	1.1705	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_61974_ch_354_strand.fast5	cfa029e4-d392-4761-bd77-0f99a460a1eb	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	354	25540.32125	3.38125	2652	True	0.06525	2652	3.316	2652	1499	7.103	-0.0018	filtered_out	-1.0	-1.0	0.0	barcode11	67.80392456054688	RAB11_var2	67.80392456054688	53.33333206176758	29	42	2	45	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_62060_ch_277_strand.fast5	083f951d-0b9e-45b4-8fa9-a0a86647eeed	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	277	22881.889	3.73125	2894	True	0.11275	2894	3.6185	2894	1596	9.676	-0.0014	filtered_out	-1.0	-1.0	0.0	barcode01	84.2745132446289	RAB01_var2	62.156864166259766	84.2745132446289	45	55	4	50	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_62087_ch_137_strand.fast5	ed9d271f-4390-4618-be64-e6ecaf84555c	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	137	26530.902	1.03725	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_62129_ch_38_strand.fast5	40367e29-d6ec-4ef2-a65f-e2efc0cdb723	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	38	29114.113	3.61425	2891	True	0.0	2891	3.61425	2891	1531	7.691	-0.0009	filtered_out	-1.0	-1.0	0.0	barcode11	71.52941131591797	RAB11_var1	71.52941131591797	69.45098114013672	50	54	1	51	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_62180_ch_35_strand.fast5	de3602b2-89c2-4510-8d94-ce55fc1ef4fe	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	35	25244.93275	3.72825	2961	False	0.0265	2961	3.70175	2961	1532	6.588	-0.002	filtered_out	-1.0	-1.0	0.0	unclassified	47.33333206176758	RAB01_var1	43.2156867980957	47.33333206176758	35	52	0	43	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_62206_ch_455_strand.fast5	f063a058-7275-45e0-be1a-261761c2167f	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	455	31782.60925	1.33375	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_62236_ch_48_strand.fast5	437bf4e7-7d71-4504-a8e2-1bbc449faa35	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	48	49105.90575	4.55775	3629	True	0.0205	3629	4.53725	3629	1544	7.583	-0.0017	filtered_out	-1.0	-1.0	0.0	barcode06	78.31372833251953	RAB06_var2	78.31372833251953	76.90196228027344	38	48	2	45	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_62253_ch_354_strand.fast5	a03b79b4-0a01-463a-ab6c-1bfc002445d5	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	354	25660.3345	1.045	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_62482_ch_167_strand.fast5	346b5d2d-f8fd-4fcd-b361-d17b8f60f080	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	167	23745.078	3.85925	3039	True	0.05975	3039	3.7995	3039	1585	9.855	-0.0018	filtered_out	-1.0	-1.0	0.0	barcode06	90.11764526367188	RAB06_var2	90.11764526367188	69.8431396484375	47	50	6	51	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_62503_ch_142_strand.fast5	6ae12e56-34a2-4b6f-9803-5313f1de8c6c	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	142	37223.329	1.053	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_62506_ch_279_strand.fast5	22f2b79d-050e-4a48-89aa-69f443aa1671	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	279	20029.4575	3.7255	2959	True	0.02675	2959	3.69875	2959	1578	10.011	-0.0024	filtered_out	-1.0	-1.0	0.0	barcode01	78.47058868408203	RAB01_var1	77.92156982421875	78.47058868408203	55	52	2	48	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_6253_ch_297_strand.fast5	4912396d-cdde-4ecc-b308-b6c2e20716d7	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	297	1688.758	3.82025	3042	True	0.0175	3042	3.80275	3042	1539	8.879	-0.0014	filtered_out	-1.0	-1.0	0.0	barcode07	87.09803771972656	RAB07_var2	50.235294342041016	87.09803771972656	41	46	0	49	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_62565_ch_271_strand.fast5	b534ad84-f282-47b4-becd-8eb3a6f9027f	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	271	31998.8945	1.03725	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_62608_ch_255_strand.fast5	efe2e860-2d18-4d6c-b391-d2a6e3420726	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	255	20663.674	3.38975	2674	True	0.04725	2674	3.3425	2674	1554	7.653	-0.0021	filtered_out	-1.0	-1.0	0.0	barcode06	69.5686264038086	RAB06_var2	69.5686264038086	67.88235473632812	42	51	5	46	RAB	var2
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_62628_ch_305_strand.fast5	5327193e-6d5b-442f-9d96-2d368e210659	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	305	26656.50475	2.66	2088	False	0.04975	2088	2.61025	2088	1108	6.366	-0.0026	filtered_out	-1.0	-1.0	0.0	unclassified	40.07843017578125	RAB07_var1	40.07843017578125	-1.9607843160629272	50	51	49	55	RAB	var1
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_6265_ch_160_strand.fast5	c176e8c1-3f8a-436f-9bfd-fb11a894277d	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	160	1761.2855	1.146	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180227_FAH41071_MN23500_sequencing_run_PoreVita_carpediem_73813_read_62795_ch_304_strand.fast5	7dfa8f0d-bb33-4aa2-8f51-01da62248f08	edfbe5325b8f6b56bde829ec3b7e2d1af7c1f899	304	24433.07975	1.05375	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
